Date,Open,High,Low,Close,Adj Close,Volume
2000-05-19,101.398186,102.772469,100.382408,101.756691,61.830898,6714483
2000-05-22,101.338432,104.445503,98.888626,104.445503,63.464725,7080792
2000-05-23,104.206497,105.162521,102.413956,102.652962,62.375515,6253929
2000-05-24,101.816444,105.162521,99.605644,104.804016,63.682575,8560673
2000-05-25,105.640533,107.313576,101.696938,101.816444,61.867222,6242110
2000-05-26,100.860420,102.473709,99.964149,102.234703,62.121361,4494557
2000-05-30,103.011475,106.118546,102.951721,106.058792,64.445015,3783905
2000-05-31,105.640533,105.879539,102.473709,102.593208,62.339211,3904195
2000-06-01,102.832214,104.146751,100.860420,101.338432,61.576756,5975275
2000-06-02,104.206497,104.923515,102.891968,104.027245,63.210560,5725072
2000-06-05,103.668739,109.165871,103.668739,107.851341,65.534225,7616344
2000-06-06,107.313576,109.584129,106.357552,107.433075,65.280075,5616392
2000-06-07,107.552582,116.395790,106.596558,115.678780,70.290443,11626813
2000-06-08,114.125237,116.933556,112.332695,114.483749,69.564339,9754578
2000-06-09,114.603249,115.439774,113.647224,114.423996,69.527985,4957099
2000-06-12,113.886230,115.141014,113.617355,113.617355,69.037865,3807754
2000-06-13,113.647224,114.663002,111.615677,114.065491,69.310173,4192996
2000-06-14,113.647224,114.722755,110.420647,110.898659,67.385864,5525600
2000-06-15,110.898659,113.766731,110.779160,111.675430,67.857857,5634070
2000-06-16,111.197418,112.511948,108.269600,108.269600,65.788376,8416325
2000-06-19,108.508606,115.081261,108.269600,115.081261,69.927376,6337923
2000-06-20,114.722755,115.380020,110.301147,111.257172,67.603745,7430575
2000-06-21,110.480400,110.838913,108.508606,109.464630,66.514519,6785402
2000-06-22,109.106117,109.285370,106.357552,106.895317,64.953323,5076343
2000-06-23,108.508606,108.628105,105.939293,106.955070,64.989609,3515501
2000-06-26,108.030594,110.659653,107.911087,109.375000,66.460052,3792691
2000-06-27,106.716064,107.851341,103.967499,104.923515,63.755161,6911863
2000-06-28,105.162521,110.121895,105.043022,108.777489,66.096970,6732684
2000-06-29,106.835564,109.345123,105.222275,108.986618,66.224068,8042171
2000-06-30,107.731834,108.209846,103.847992,104.744263,63.646263,9008780
2000-07-03,103.967499,105.043022,103.549232,104.684509,63.609951,2410402
2000-07-05,100.979927,100.979927,96.677818,100.382408,60.995819,14999222
2000-07-06,100.382408,100.501915,95.602295,96.797325,58.817417,13527604
2000-07-07,98.171608,100.442162,97.155830,100.442162,61.032146,9447158
2000-07-10,100.083649,100.322655,98.350861,98.769119,60.015541,4405961
2000-07-11,98.709366,99.426384,96.558319,97.514343,59.253105,5878311
2000-07-12,98.649620,101.218925,98.111855,100.023903,60.778030,5805823
2000-07-13,100.800667,101.278679,97.514343,99.426384,60.414932,5930506
2000-07-14,99.187378,100.262909,98.589867,99.366638,60.378654,4204920
2000-07-17,99.844643,103.130974,99.605644,100.860420,61.286293,6937804
2000-07-18,99.545891,100.203156,98.111855,98.769119,60.015541,6749524
2000-07-19,97.872849,104.684509,96.558319,103.967499,63.174263,8139344
2000-07-20,107.074570,112.631454,106.835564,112.093689,68.112038,24108626
2000-07-21,111.854683,111.854683,108.747612,109.703636,66.659744,9378854
2000-07-24,109.106117,110.540154,106.716064,107.552582,65.352676,7127862
2000-07-25,108.269600,108.389099,105.401527,107.074570,65.062233,5822977
2000-07-26,106.118546,107.433075,104.086998,105.043022,63.827801,6977238
2000-07-27,105.043022,106.596558,104.505257,105.461281,64.081924,4233580
2000-07-28,106.238052,107.552582,104.086998,106.895317,64.953323,5601958
2000-07-31,105.640533,108.687859,105.222275,107.313576,65.207474,5348721
2000-08-01,107.074570,107.492828,105.401527,105.640533,64.190880,3134339
2000-08-02,106.118546,109.823135,105.879539,109.225624,66.369301,6148283
2000-08-03,108.030594,111.376671,107.373329,110.898659,67.385864,5823500
2000-08-04,110.898659,111.376671,109.285370,110.779160,67.313278,4665683
2000-08-07,111.496178,113.766731,110.719406,111.197418,67.567398,6182592
2000-08-08,110.599907,114.364243,110.480400,113.647224,69.133301,6000588
2000-08-09,113.766731,115.499519,113.527725,113.527725,69.060577,6888328
2000-08-10,113.527725,114.961761,112.691208,114.483749,69.642128,5736369
2000-08-11,114.483749,116.455544,113.945984,115.320267,70.151016,6424950
2000-08-14,114.722755,118.248085,114.065491,117.829826,71.677597,5177072
2000-08-15,116.694550,117.232315,115.439774,116.634796,70.950668,4579493
2000-08-16,115.738525,117.531075,114.244743,116.993309,71.168732,6219516
2000-08-17,114.483749,117.411568,114.244743,117.112808,71.241478,4537966
2000-08-18,116.993309,117.949333,114.842255,115.141014,70.041954,4317365
2000-08-21,115.738525,116.814056,114.782501,116.097038,70.623474,3382973
2000-08-22,115.858032,116.814056,115.678780,116.037285,70.587196,2896792
2000-08-23,115.021507,118.307838,114.603249,117.829826,71.677597,4446755
2000-08-24,117.590820,119.921127,117.292068,119.323616,72.586311,6263762
2000-08-25,118.845604,124.163483,118.785851,123.326958,75.021591,8659834
2000-08-28,124.163483,127.330307,124.043976,125.717018,76.475487,8929284
2000-08-29,125.717018,128.346085,125.239006,127.031548,77.275146,6317840
2000-08-30,125.000000,125.717018,123.864723,124.581741,75.784882,5155525
2000-08-31,126.075523,128.286331,125.836517,126.209969,76.775360,5721097
2000-09-01,127.210800,129.003342,126.792542,127.748566,77.711334,6042010
2000-09-05,126.971794,127.449806,125.059753,125.418259,76.293785,4301257
2000-09-06,125.119499,128.943588,124.641495,125.657265,76.439201,6770758
2000-09-07,126.075523,128.585083,126.075523,127.509560,77.565933,4835449
2000-09-08,126.673042,127.091301,123.685471,123.804970,75.312378,5223410
2000-09-11,122.251434,122.609940,118.188339,119.024857,72.404556,7968114
2000-09-12,119.323616,121.295410,118.606598,119.502869,72.695343,5231778
2000-09-13,117.710327,123.147705,117.351814,122.072182,74.258278,5725386
2000-09-14,122.370934,123.506210,120.757645,121.295410,73.785805,4629073
2000-09-15,121.235657,121.653923,119.263863,119.502869,72.695343,5733858
2000-09-18,119.741875,120.458893,117.650574,117.829826,71.677597,4113709
2000-09-19,117.351814,120.697899,117.172562,119.443115,72.659042,3494686
2000-09-20,119.204109,120.996651,118.068832,119.263863,72.549973,4836076
2000-09-21,118.726097,121.116158,114.722755,116.156792,70.659897,4500101
2000-09-22,117.590820,118.845604,115.977531,118.427345,72.041069,6202885
2000-09-25,119.024857,121.056404,115.678780,117.590820,71.532227,4488386
2000-09-26,114.722755,116.515297,113.169212,113.886230,69.278656,6503191
2000-09-27,114.782501,115.021507,110.420647,112.810707,68.624405,6222549
2000-09-28,112.213196,113.647224,109.942642,110.181641,67.025108,5553319
2000-09-29,110.420647,111.794930,105.401527,107.672081,65.498520,10035952
2000-10-02,107.672081,114.364243,107.672081,112.631454,68.515327,9280321
2000-10-03,113.647224,114.125237,105.162521,105.700287,64.299019,12284433
2000-10-04,105.521034,109.823135,103.788239,109.345123,66.516273,12205669
2000-10-05,108.807358,109.524376,106.656311,108.209846,65.825638,5802162
2000-10-06,108.986618,111.018166,107.791588,110.898659,67.461304,6389386
2000-10-09,110.838913,114.125237,109.285370,112.750954,68.588043,5123308
2000-10-10,111.496178,111.974190,107.492828,109.823135,66.807014,5872453
2000-10-11,106.955070,107.970840,102.772469,107.074570,65.135048,9179487
2000-10-12,109.225624,109.345123,98.589867,98.589867,59.973671,10151325
2000-10-13,99.605644,105.580788,99.605644,104.266251,63.426682,9510860
2000-10-16,106.596558,108.150093,103.788239,106.238052,64.626144,8065078
2000-10-17,107.014816,108.867111,103.788239,108.030594,65.716606,9291095
2000-10-18,92.495216,94.765778,86.281075,91.240440,55.502911,31147579
2000-10-19,93.690247,94.168259,88.611374,92.196465,56.084465,18793377
2000-10-20,90.941681,92.017204,90.045410,90.583176,55.103058,9800183
2000-10-23,90.583176,90.822182,87.057838,88.790634,54.012650,9768176
2000-10-24,88.910133,90.224663,86.221321,87.416351,53.176617,9232205
2000-10-25,86.520073,86.938339,83.114243,83.711761,50.923115,14705191
2000-10-26,84.130020,88.790634,83.771507,88.671127,53.939934,10601942
2000-10-27,88.910133,89.567398,86.998085,89.567398,54.485172,6727244
2000-10-30,89.388145,89.627151,86.340820,89.208893,54.267067,8455864
2000-10-31,89.627151,94.765778,89.627151,94.168259,57.283939,11404120
2000-11-01,94.108505,95.482796,92.973228,94.228012,57.320274,7809645
2000-11-02,94.646271,97.813095,94.168259,97.454590,59.283054,7787575
2000-11-03,97.992355,98.111855,95.004784,95.721794,58.228970,6117531
2000-11-06,95.482796,97.872849,95.064529,95.901054,58.338013,4653131
2000-11-07,96.677818,98.948372,96.259560,97.813095,59.501171,5669948
2000-11-08,99.067879,99.187378,94.885277,95.602295,58.230263,7312377
2000-11-09,92.495216,95.602295,91.479446,95.064529,57.902737,9464103
2000-11-10,93.690247,94.048759,88.910133,88.910133,54.154152,7121063
2000-11-13,87.774857,95.064529,87.595604,93.152489,56.738117,9084405
2000-11-14,94.885277,95.482796,94.168259,95.124283,57.939102,5387841
2000-11-15,95.124283,95.662048,93.331741,95.004784,57.866344,4351674
2000-11-16,94.885277,95.303535,93.929253,93.929253,57.211243,3911726
2000-11-17,93.989006,97.992355,93.929253,97.454590,59.358444,8072400
2000-11-20,97.036331,98.709366,96.438812,98.709366,60.122734,7768224
2000-11-21,98.709366,99.784897,94.168259,94.168259,57.356800,7511012
2000-11-22,94.168259,96.379066,93.989006,94.168259,57.356800,5791807
2000-11-24,95.004784,97.275337,94.885277,95.542542,58.193886,2612385
2000-11-27,96.020554,97.514343,94.108505,94.108505,57.320415,4044045
2000-11-28,94.407265,96.319313,93.092735,93.570747,56.992878,5019859
2000-11-29,93.451241,95.542542,92.435471,95.423042,58.121105,5778732
2000-11-30,93.690247,93.690247,88.193115,89.388145,54.445305,11141364
2000-12-01,90.284416,94.945030,90.224663,91.419693,55.682713,7871255
2000-12-04,91.778206,94.825523,91.539200,94.048759,57.284031,5822873
2000-12-05,96.020554,100.143402,95.243790,98.828873,60.195553,8163193
2000-12-06,97.275337,97.335083,90.642921,92.495216,56.337780,10561357
2000-12-07,90.881927,91.718452,89.029640,89.029640,54.226936,8286412
2000-12-08,93.690247,94.646271,91.539200,92.734222,56.483356,6423068
2000-12-11,92.256210,93.929253,89.627151,90.822182,55.318764,6470138
2000-12-12,91.061188,91.897705,88.432121,89.746651,54.663692,8277312
2000-12-13,90.702675,92.375717,86.699333,87.237091,53.135124,7314260
2000-12-14,87.954109,89.567398,87.774857,88.372368,53.826591,6413444
2000-12-15,86.042068,86.699333,83.472755,83.950768,51.133469,14910207
2000-12-18,84.488525,86.520073,84.488525,86.520073,52.698395,8047715
2000-12-19,86.221321,90.284416,85.862808,86.161568,52.480034,8059744
2000-12-20,82.098473,84.130020,81.082695,82.217972,50.078014,13158052
2000-12-21,81.739960,84.070267,76.541588,77.975624,47.494072,13310873
2000-12-22,80.783936,85.444550,80.783936,85.086044,51.824951,9951644
2000-12-26,85.086044,85.623802,80.544930,81.082695,49.386528,6330706
2000-12-27,81.022942,84.249519,79.887665,80.963196,49.313766,8624375
2000-12-28,79.827919,84.309273,78.513382,81.500954,49.641300,10249336
2000-12-29,83.114243,83.114243,80.544930,81.261948,49.495712,7263110
2001-01-02,80.783936,83.652008,80.425430,81.082695,49.386528,8375531
2001-01-03,80.066925,90.822182,80.066925,90.463669,55.100365,13357315
2001-01-04,90.583176,95.363289,88.611374,89.089386,54.263336,16129843
2001-01-05,89.806404,90.523422,86.998085,89.866158,54.736427,8413187
2001-01-08,89.388145,89.806404,87.535851,89.447899,54.481705,6343781
2001-01-09,90.284416,91.539200,87.416351,88.491875,53.899422,7894267
2001-01-10,88.432121,90.762428,87.655357,89.328392,54.408901,8008281
2001-01-11,88.850380,90.105164,87.237091,89.567398,54.554493,10078210
2001-01-12,89.567398,92.196465,88.312622,89.686905,54.627285,6744608
2001-01-16,89.627151,89.866158,87.774857,88.671127,54.008564,5932807
2001-01-17,91.180687,93.451241,90.164917,92.435471,56.301399,10174442
2001-01-18,99.784897,105.162521,98.948372,103.549232,63.070663,26406165
2001-01-19,102.772469,108.926865,102.533463,106.357552,64.781158,15441261
2001-01-22,104.684509,105.102776,103.429733,103.788239,63.216251,10060951
2001-01-23,104.744263,105.102776,102.891968,104.266251,63.507381,10278937
2001-01-24,104.266251,106.536804,104.146751,105.580788,64.308044,7071901
2001-01-25,105.282028,106.238052,104.624763,105.879539,64.490021,5211277
2001-01-26,104.804016,110.181641,104.385757,109.165871,66.491699,9513579
2001-01-29,107.552582,110.420647,107.523903,109.923515,66.953148,5360750
2001-01-30,109.942642,111.615677,108.413002,111.481834,67.902344,8621132
2001-01-31,110.659653,111.615677,107.074570,107.074570,65.217896,8696653
2001-02-01,107.456978,109.311661,106.309753,109.034416,66.411606,5837517
2001-02-02,107.791588,108.977058,104.780113,105.420647,64.210503,5678106
2001-02-05,104.588913,107.648186,104.493309,107.284897,65.346001,5348930
2001-02-06,107.294456,110.602295,106.309753,109.168259,66.493179,7872614
2001-02-07,108.413002,112.428299,107.715103,111.768639,68.154610,9421217
2001-02-08,111.768639,113.001915,109.015297,109.082214,66.516464,8766317
2001-02-09,109.015297,109.933075,106.118546,107.074570,65.292236,6609465
2001-02-12,105.688339,110.630974,105.449333,109.847038,66.982841,7038848
2001-02-13,109.130020,112.217972,108.097511,108.747612,66.312401,7524087
2001-02-14,108.747612,111.061188,107.552582,110.038239,67.099403,7356413
2001-02-15,111.663483,113.422562,111.261948,111.644356,68.078796,8471240
2001-02-16,109.512428,110.659653,108.929253,109.942642,67.041107,7398358
2001-02-20,109.512428,110.516251,105.908218,106.596558,65.000740,7058722
2001-02-21,104.732315,106.596558,102.571701,102.782028,62.674728,9578117
2001-02-22,101.816444,106.022942,98.833649,104.110901,63.485046,12247614
2001-02-23,102.772469,102.772469,95.841301,99.426384,60.628529,15979324
2001-02-26,101.147224,101.147224,97.351814,100.669212,61.386360,8727929
2001-02-27,100.286804,102.170174,98.049713,98.078392,59.806526,10238143
2001-02-28,98.422562,98.986618,94.741875,95.506691,58.238323,12482127
2001-03-01,94.933075,101.720840,93.212234,101.386230,61.823586,15796692
2001-03-02,99.426384,102.915871,96.500954,97.801147,59.637451,15423793
2001-03-05,98.288719,100.956024,98.126198,100.296364,61.159008,7054119
2001-03-06,101.577438,103.632889,100.621414,101.338432,61.794422,8493520
2001-03-07,102.724663,103.489487,101.013382,102.820267,62.698017,8147189
2001-03-08,102.456978,102.619499,100.736137,101.787766,62.068451,7106106
2001-03-09,100.382408,100.391968,93.594643,94.923515,57.882729,17455753
2001-03-12,93.594643,94.072655,90.841301,91.290634,55.667454,15161561
2001-03-13,90.917786,94.110901,90.057358,94.063095,57.358070,12685783
2001-03-14,91.204590,94.550667,89.235184,90.783936,55.358471,14901944
2001-03-15,91.778206,93.565964,90.984703,91.357552,55.708260,8807320
2001-03-16,89.770554,89.770554,84.321220,86.137665,52.525269,20950752
2001-03-19,86.998085,88.718925,85.277245,88.527725,53.982697,10706333
2001-03-20,87.571701,87.982796,84.225624,84.416824,51.475933,10565751
2001-03-21,84.560226,87.571701,83.891014,85.162521,51.930634,11519598
2001-03-22,85.200768,86.998085,83.795410,85.181641,51.942299,13941297
2001-03-23,89.388145,90.812622,86.319313,89.397705,54.513172,12796346
2001-03-26,91.061188,91.453156,89.627151,91.204590,55.614986,8975935
2001-03-27,89.866158,95.602295,89.837479,95.124283,58.005138,12396355
2001-03-28,93.594643,94.120461,90.105164,90.258125,55.037842,12437463
2001-03-29,90.305923,92.801147,90.114723,90.860420,55.405144,11039170
2001-03-30,92.256210,93.269600,90.956024,91.950287,56.069683,9896520
2001-04-02,93.164436,93.785851,89.464630,90.497131,55.183567,9191202
2001-04-03,90.439774,90.487572,86.137665,86.414917,52.694324,13943180
2001-04-04,86.472275,89.913956,86.089867,87.954109,53.632900,14137318
2001-04-05,91.586998,95.602295,91.328873,93.891014,57.253128,13081381
2001-04-06,93.690247,95.602295,92.160614,93.642448,57.101555,14041713
2001-04-09,94.168259,94.397705,89.674950,91.778206,55.964775,9922984
2001-04-10,92.734222,95.506691,92.313576,94.694077,57.742825,10982372
2001-04-11,97.036331,97.456978,91.586998,93.145317,56.798428,12027326
2001-04-12,92.160614,93.212234,90.965584,91.969406,56.081348,9822045
2001-04-16,91.969406,95.497131,91.013382,92.495216,56.401997,9611171
2001-04-17,92.734222,95.487572,92.734222,95.315491,58.121746,10415336
2001-04-18,98.470360,105.162521,97.801147,101.816444,62.085934,20725758
2001-04-19,107.074570,110.803062,105.592735,109.435944,66.732162,27010230
2001-04-20,109.321220,111.281075,108.747612,109.780113,66.941994,13346019
2001-04-23,108.996178,109.034416,106.768639,107.074570,65.292236,8930225
2001-04-24,108.413002,109.703636,107.361374,107.715103,65.682838,9144132
2001-04-25,107.074570,109.799232,107.065010,109.799232,66.953697,7173991
2001-04-26,109.894836,111.567879,108.680687,108.738052,66.306572,7684021
2001-04-27,111.663483,111.759079,109.512428,111.089867,67.740700,7730568
2001-04-30,111.281075,112.858505,109.674950,110.076485,67.122749,7695631
2001-05-01,110.755257,113.432121,109.847038,113.298279,69.087372,8149177
2001-05-02,113.097511,113.718925,108.738052,110.325050,67.274307,10152685
2001-05-03,109.560226,110.038239,107.409180,108.699806,66.283249,6880588
2001-05-04,107.074570,110.764816,106.309753,110.764816,67.542511,9080744
2001-05-07,111.089867,112.093689,109.942642,110.803062,67.565796,6368676
2001-05-08,112.093689,112.571701,110.420647,112.523903,68.698128,7955667
2001-05-09,111.089867,112.982796,110.229446,111.835564,68.277901,8033489
2001-05-10,113.288719,113.671127,110.133842,110.133842,67.238953,8361619
2001-05-11,108.747612,109.130020,106.080307,106.892921,65.260300,8776149
2001-05-14,106.309753,108.202675,106.118546,107.609940,65.698051,5496521
2001-05-15,108.508606,109.130020,107.552582,108.585083,66.293404,6143576
2001-05-16,107.552582,110.707458,107.265778,110.707458,67.589134,8155348
2001-05-17,110.707458,111.940727,109.990440,110.009560,67.163055,7204534
2001-05-18,110.009560,112.504784,109.847038,112.275337,68.546356,7023785
2001-05-21,112.762909,114.627151,112.380501,113.804970,69.480255,8796232
2001-05-22,114.435944,114.435944,112.093689,112.820267,68.879066,6281544
2001-05-23,112.619499,113.718925,111.950287,112.237091,68.523033,6697120
2001-05-24,112.332695,114.340347,112.332695,114.340347,69.807114,8081814
2001-05-25,114.263863,114.627151,112.581261,112.619499,68.756493,5888039
2001-05-29,112.189293,112.418739,110.019119,110.200768,67.279800,6085628
2001-05-30,108.986618,109.082214,107.074570,107.695984,65.750587,10040240
2001-05-31,107.695984,108.852776,106.730400,106.883362,65.254448,7033409
2001-06-01,107.552582,108.604210,106.978966,107.925430,65.890671,5375289
2001-06-04,108.269600,109.703636,107.887192,108.642448,66.328415,3987561
2001-06-05,108.642448,112.428299,108.565964,111.826004,68.272034,6437502
2001-06-06,112.428299,113.766731,111.376671,112.332695,68.581390,10066913
2001-06-07,111.854683,113.049713,111.854683,112.093689,68.435463,6719190
2001-06-08,112.332695,112.332695,110.516251,110.994263,67.764275,3241659
2001-06-11,111.185471,112.944550,110.994263,112.198853,68.499657,6843664
2001-06-12,111.615677,112.619499,110.468452,112.093689,68.435463,7637369
2001-06-13,112.093689,113.260040,111.405357,111.414917,68.021049,5965547
2001-06-14,110.516251,110.975143,108.977058,110.659653,67.559982,7847615
2001-06-15,110.038239,110.372849,108.393883,108.604210,66.305061,13043725
2001-06-18,108.967499,110.363289,108.326958,109.244743,66.696114,5421209
2001-06-19,111.147224,112.093689,109.521988,109.789673,67.028809,6435829
2001-06-20,108.508606,109.933075,106.845123,108.116638,66.007378,9234402
2001-06-21,107.217972,109.655830,106.462715,107.648186,65.721382,8530967
2001-06-22,107.648186,109.397705,107.552582,107.906311,65.878998,5865131
2001-06-25,108.747612,109.847038,106.864243,107.695984,65.750587,5936991
2001-06-26,106.357552,109.034416,106.214149,108.068832,65.978233,7407667
2001-06-27,108.126198,109.158699,107.504784,108.527725,66.258392,5035549
2001-06-28,108.795410,111.806885,108.747612,110.038239,67.180550,8557326
2001-06-29,110.516251,111.520073,108.030594,108.508606,66.246712,9913360
2001-07-02,108.508606,110.325050,107.992355,109.321220,66.742851,6185103
2001-07-03,109.082214,109.168259,107.801147,108.011475,65.943184,3478787
2001-07-05,107.648186,108.279160,106.873802,107.170174,65.429581,4622274
2001-07-06,106.022942,106.022942,101.156792,101.816444,62.161018,12243012
2001-07-09,101.816444,102.246651,99.091782,100.114723,61.122070,9740980
2001-07-10,100.124283,100.764816,97.131927,97.476097,59.511143,10738864
2001-07-11,97.131927,99.550667,97.093689,99.282982,60.614273,9304588
2001-07-12,101.242828,103.059273,100.975143,102.533463,62.598755,9169654
2001-07-13,101.481834,104.493309,101.443596,103.757172,63.345860,8202523
2001-07-16,103.757172,104.569794,102.562141,103.078392,62.931454,5575285
